gene_code,T_cac14,T_cac5,T_cac10,T_cac13,T_cac16,T_cac4,T_cac9,T_cac8,T_cac3,T_cac6,T_cac2,T_cac7,T_cac11,T_cac12,T_cac1
ENSG00000203727,220.0864,322.0003,13,129.0001,195.9997,15.99998,136.0002,374.9998,34.11468,175.0005,376.9972,283.0003,269.3217,204.9999,247.9113
ENSG00000164619,41.11663,15.18784,83.3832,99.4262,50.1786,39.18545,53.4124,59.00841,14.55481,15.91430572,51.58339,42.01634,26.92051,36.27325,60.17965
ENSG00000127445,341.6713,101.2546,314.4287,132.3593,399.4286,267.7913,391.2543,195.2567,179.1728,163.2191,236.7498,159.4971,228.2293,325.5069,395.4857
ENSG00000179397,91.2055,8.89524,49.8847,67.83212,23.4401,16.97086,67.0219,32.57795,43.0942,26.4521,75.5031,18.71680018,45.9895,59.9319,54.9834
ENSG00000172893,606.4257306,435.01739,1101.65683,281.9648,1210.69229,1930.96817,1010.93283,602.9974,1021.6099,361.4115342,625.51136,902.9994,922.50544,1121.3813,1126.36206
ENSG00000203546,0,0,0,0,0,0.37634,0,0,0,0,0,0,0,0,1.94507
ENSG00000023171,171.3774,107.39245,74.01867,108.3445,74.2655,162.89764,61.148928,239.76954,123.4094058,60.47098,148.830388,2102.19382,107.9025,473.35552,192.93413
ENSG00000177150,152.80637,70,238.05407,199.648,183.36746,107,206.63399,259.59128,119.2402,86.7668,221.73284,274.75115,204.06178,92.3569,204.59554
ENSG00000139899,36.0535,17.80757,19.82181,29.96684,39.9968,54.8869,15.89634,41.5511,36.7739,20.24838,48.658,20.54493,19.75837,78.4583,60.5908
ENSG00000159708,409.3862,5.1948397,91.62935704,157.85971,154.5838,107.15457,92.11741,84.65574,149.12166,31.42413,48.77643532,15.88685,42.78368,19.45286,30.51827
ENSG00000079557,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ENSG00000186648,192.3290238,138.01,85.6068,230.554009,330.69,256.7829,163.8153,72.32,172.8616,69.35372,197.9804,81.2851,71.87589,46.79088,66.4026
ENSG00000125398,5178,3234,4691,2887,5756,5127,20911,3338,4550,4005,2988,2928,1790,5340,6577
ENSG00000153832,64.56787,15.67572,31.67246,40.5588,51.46598,33.96922,49.86260713,33.0692,43.93103,20.29932,92.81556,51.66383,60.23877,44.5849,48.26529
ENSG00000241360,56.1343,14.8124,46.6266,4.63444,120.93746,109.84413,78.08387,12.4142,63.8783,45.1905,0,50.0267,77.97591,62.4149,38.38383
ENSG00000139734,1077.334,365.9995909,2075.0783,452.6132,1577.3516,809.1635,980.3422,1801.1009,1121.030216,735.2886,1115.2984,1100.67763,651.0001,819.7494001,1303.809146
ENSG00000150347,3994,1008,3632,2766,4115,4173,4947,4129,5215,3637,5444,4363,1670.005,5090,5612
ENSG00000010704,183.25004,65.56734012,146.00479,112.1475,186.00945,93.323722,182.371499,124.0338783,194.9393,95.56992,128.114403,179.948,254.30367,228.051875,181.13566
ENSG00000242689,9.62425,5.08302,11.7424,3.03141,7.34873,8.2457,7.70246,10.2771,3.14582,8.82474,15.3212,13.6664,14.0017,10.2146,10.4042
ENSG00000174837,40.4357,7,28.99999,28.99999019,19,23.99997366,17.00002,36.18093,24.00000802,26.4708,40.00004,39.61238,22.00005,39.31925,51.57784601
ENSG00000074935,9.33795,0,6.55012,4.44154,0,0,7.42794,19.6658,7.4716,17.2755,9.74512,0,0,0,10.813
ENSG00000140506,6.5094473,12.5093415,0,3,1,1,1,0,1,0,0,0,2.67779,0.411696,0
ENSG00000177984,17,22.7281,43.1454,1,8.51091,3,26.9515,6,755.447,175.872,8,1,940.593,1,2376.56
ENSG00000103642,390.3712,116.9998,429.738,437.9102,390.0001,311.14014,322.79175,564.0974,453.2146,232.41905,599.1707,467.5,423.68778,338.86341,780.5357
ENSG00000180644,245.0002,119,119,73,84,139,76,103,121,98,102,278.9999,131.9995,175,142.9997
ENSG00000113108,31.0168,90.6382209,99.1997,96.5593,64.8173,88.04796,97.4412,95.17046,122.99901,40.5633,136.08647,119.514,83.39326564,145.0102,168.75401
ENSG00000173452,0,1,0,1.000000402,1,1,0,0,0,0,0,2.000000383,0,0,0
ENSG00000249141,8.57174,7.59625,22.3407,5.01545,18.2027,19.7443,12.3067,53.6825,9.10518,19.4763,17.5898,10.1654,21.0295,6.78624,39.1785
ENSG00000112679,581.9037,85.38904,360.9706,361.0791,306.35577,255.57277,223.7321,488.73684,433.8238,383.73806,455.3953,185.8897,283.6874,403.30216,416.02019
ENSG00000141140,10.601399,39.2581,95.7698,29.1503,134.959148,59.0293895,79.9850489,238.8615002,132.4517,46.8466,486.648,75.35380001,42.6652,39.6128,79.652653
ENSG00000085276,3360.3405,1131.1558,4454.38811,6141.99664,4144.129032,2651.3093,4960.12173,3531.12438,3482.916522,1300.684798,4989.3179,3366.6671,2316.692551,6441.927277,3287.34015
ENSG00000129675,957,185.9996,921,1204,541.99988,593,739.292,1254,1165,627,1592.00022,999,828,1054,1163.00009
ENSG00000049769,87.50006,54.499982,78.49996672,26.000017,71.5,84.00002,38.500045,35.49995,89.00005,49.00001,37.000029,36.00003,72.5,76.00003,65.49997
ENSG00000013441,1205.457,250.63574,1073.65,1259.5,1657.762,799.5850129,1576.177,1132.191,2039.189,1231.745,1740.389,493.799,948.59,1128.411,1539.788
ENSG00000197223,305.59457,28.28824,152.93321,156.83536,193.41676,97.70101,213.2801992,293.3184,165.15127,112.60783,306.2903,184.18058,75.82874,79.98695,106.59306
ENSG00000169327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000138231,349.5034,111.563,463.6621,322.2006,321.1698,213.848,336.5546,375.6162,311.2812,144.6524,424.561,405.5598,387.3455,445.9711,379.1037
ENSG00000197140,84.32985,47.82159,24.69878,407.71794,151.7194,57.39998,261.83412,55.41565,42.40129,15.88485,411.28677,33.57392,135.0437,298.3601167,119.1828287
ENSG00000186472,1258.89822,31,2661.0186,1238.85273,1259.65257,637.336,650.04969,804.1017,2902.68492,571.33965,2047.90906,1206.6027,2300.40388,693.14593,1739.03757
ENSG00000169905,1607.0128,384.232,1153.16276,867.99963,952.00017,921.22589,1034.367848,1369.99962,1207.78991,728.94473,1189.01195,1076.77542,939.96428,1199.90656,1372.00175
ENSG00000169427,6,5,5,1,1,6,1,3,5,1,5,0,2,6,3
ENSG00000135549,75.99996,14.00001,60.99996,106.0000588,42.00004,56.00000002,94.99994,175.99995,32.99999,72.99999,101.99997,69.99998002,35.00002,65.00005001,51
ENSG00000117472,563.378,0,221.054,93.5101,486.134,39.1054,456.524,328.605,19.0275,211.011,218.591,77.5822,356.003,86.78,301.075
ENSG00000174827,385.0746,61.3549,306.97105,115.65522,242.1145,138.516,194.7083,216.2596,99.28345,153.1562,177.0824,124.66526,141.4949,223.21375,272.27191
ENSG00000125817,940,1136.88,1655,650,1919.64,1303,1705,1115,1522,1156,1247,1548,868,859,1369
ENSG00000107593,20.61282,4.34294575,0,2,2.14842,2.5478,0,5.41259,4.9011,8.0946766,10,1,1,14.05351,2.97026
ENSG00000121933,84.77686,31.09178,24.51872,23.02473,14.409387,35.94089,27.95813,62.21501222,86.19671,27.17897001,52.12702,88.8264,20.452621,69.18206,71.8326
ENSG00000165322,4008.574102,523.3185102,3026.86941,3585.396307,3722.35054,1933.55491,2389.0613,3059.061007,3480.795811,2398.3988,3445.9256,3173.3603,1621.539,3228.7933,3948.61428
ENSG00000145990,229.0002,170,182.0029,166.1467,376.9999,338.0003,176.669,169.2079,212.9997,80.0201,192.6054,227.0003,75.0029,183.0194,196.7262
ENSG00000088726,6.999993583,0,7,5.000003068,2.000001378,1.999999,2.58666034,0,2,0,1.999997,0,6,0,2.000005
ENSG00000163322,525.005,0,218.12788,485.058,320.232,106.32882,524.231,160.95277,304.476,155.5164,350.35439,208.736,121.8361,319.655,263.8685
ENSG00000100097,3129.76,1076.47,2779.91,491,1191.77,1856.36,1702.69,3221.6,2396.99,1003.84,4299.07,2285.03,973.735,1218.18,3833.99
ENSG00000150636,354.02607,70.0399,419.38865,138.86329,236.1625,171.45049,186.10146,303.7705,392.77502,190.9958,373.5557,286.5256071,182.3931,379.87567,437.66195
ENSG00000155868,370,45,357.99968,325.0002,266,180.00005,310.00022,280.9999,244.0001,106,405,266.9996,237.0003,259.9999,356
ENSG00000175984,248.1713,11.4256,104.17527,48.23928411,50.6423,120.2160092,79.98804,143.6473,178.6314,30.7359,214.8065,43.154995,69.5237,124.0090131,107.8367
ENSG00000168589,13.62767,0,1,0,1,0,1,3.75825,0,2,7,0,4.999995,2,3
ENSG00000145390,849.217,15.3921,335.806,627.094,533.352,200.417,565.383,432.339,292.178,137.063,514.524,221.764,204.929,227.738,389.329
ENSG00000101695,37.1814,26.3892,24.1414,87.4486,48.0384,47.1497,53.0264,53.8459,40.3904,14.2078,38.3119,106.441,67.3816,116.296,26.2419
ENSG00000005955,34.49904025,9.07E-07,27.77501003,29.9192706,20.26781781,7.688890443,33.29020059,33.47497858,13.29793036,28.77140054,54.85510025,16.98250051,13.45193067,12.59570045,11.00830453
ENSG00000101347,3202.97,647.189,3138.397,1869.129,1930.55,2941.33,1916.163,3060.799,3022.905,1327.553,3387.58,5697.64,1718.743,2842.154,3419.279
ENSG00000164104,1670.7017,1717.4953,3061.6207,2078.687,3740.79671,2122.52066,1557.4804,2270.3079,2320.24,1022.1706,2202.455,3626.898,2105.5984,2597.24767,2734.2676
ENSG00000260001,0,6.35817,3.63582,1,0,0,0,0,1.44042,0,0,8,2.8852,4.30898,2.44622
ENSG00000129864,0,0,0,0,1.23594,1.61458,0,0,0,0,0,0,0,0,0
ENSG00000112414,407.2057419,305.86415,680.05251,1002.221,284.7293811,284.9545,1051.31011,448.2038552,578.5498141,271.51868,392.7215,2450.7568,752.9347758,1320.5903,429.1587001
ENSG00000154645,11,4,10,11,10,6,23.99999,18.9999995,16.00001,4,49.0000253,7,11,16.99999,3
ENSG00000180185,245.5293,121.00005,235.24864,179.88716,411.0862,227.8874,227.2367,156.15276,224.917789,116.9996,239.0003,269.3931,235.2474,314.7602,231.9167093
ENSG00000166845,97.8886,12.86435,154.40777,138.38,87.00004,60.0227,121,173.99998,95.8048,34.9951,166.99974,149,103.00007,180.99999,126.3471
ENSG00000019505,224.222,13.38854,99.4599,115.4715,359.802,59.0661,106.2537,49.106,25.2594,15.69538,199.8518,443.957,573.041,71.5713,154.1942
ENSG00000049246,934.134,133.8993,431.8522,266.1385,3528.383,891.531,882.0332,661.2667,748.0885,466.1739,635.839,957.637,830.941,1251.846,1311.91
ENSG00000196118,10.71957,15.41013,29.75423,29.673355,75.59563,28.30552,16.45107,50.9626,27.1752,32.41681,27.6533,60.5554,21.3478,31.00616,50.87179
ENSG00000188770,20,1,5,2.000005,1,4,1,1,7,4,8,1,0,1,10
ENSG00000139223,3.00318,1,1.00074,0,3,0,1,1.00163,0,0,8,1.00081,1.00192,0,1
ENSG00000125816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137764,347.6049,114.8254,225.1441,353.7889,285.8604,269.11937,373.30342,273.57503,295.9839,220.2024,246.3144,331.56207,214.1296,374.8402,291.328
ENSG00000134108,156.8864,10.0002,280.5781,102.4812,165.4814,136.7943,173.189,140.6835,190.2658,89.4569,284.605,100.9087,125.1766,133.569,236.2815
ENSG00000109180,1999.818138,479.99947,1822.199125,1508.56452,1545.35647,1039.40841,2023.249091,1588.25042,1513.714146,1079.00363,2012.773631,1627.876197,1294.19483,1698.149166,1568.77309
ENSG00000146278,2711.0018,1024.9957,2278.004,2123.99866,2086.00326,2564.00213,2723.0002,3154.9935,3013.99907,2288.00027,3867.0066,2553.99264,1913.0008,2973.99972,3247.0007
ENSG00000185305,40.58823,21.83817,178.9956,3.5613147,129.0184,87.1868,20.7656,34.6505,50.4228,69.67163,113.84322,29.25428,178.02859,37.78071,175.6657
ENSG00000196967,410.32182,39.46918,188.00509,227.3897,281.03284,146.6481903,253.814,348.195586,194.632332,150.2621,350.95901,166.854,209.2958,157.320298,388.345
ENSG00000150048,61.9765,13.18633,35.8805,11.59582,22.034346,30.9652,35.77077,65.18712,37.174018,13.93514,102.42017,54.3293,35.21587,49.54273,57.8589
ENSG00000144036,954.9424,170.352,586.16879,608.4167,863.7264,483.3739,734.5073,873.1455,624.9307,576.0072,965.0267,563.5705,368.2444,835.0042,1096.2128
ENSG00000177058,647.621676,46.74334365,810.8285756,373.63374,375.26318,276.2782342,448.64045,489.601144,431.1070984,299.75481,617.78329,335.8886,285.7877169,348.35351,641.08052
ENSG00000105270,418.2189,215.21162,321.09482,101.284,311.10321,293.9997,267.8744,403.86914,323.39843,145.56111,533.87,295.81142,301.011,268.6338,573.9376
ENSG00000004948,12.83794,0,0,0,1,0,0,5.97732,10.843098,8,6.818434,0,0,0,5.999995
ENSG00000204887,0,0,0.5,0,0,0,0,0,0,1.5,0,0,0,0,0
ENSG00000188266,104.245822,30.99996,166.00004,83.00008,75.09571001,82.00003,79.131604,121.62781,107.68484,64.17701,112.58417,93.11175,92.26784,128.2327603,106
ENSG00000142002,2425.63802,940.5582906,1782.27868,888.4263,2335.67564,1712.01688,1168.15798,1252.9917,1584.72013,951.43757,1413.269252,1829.65906,1045.06435,1709.07146,1807.80065
ENSG00000111325,85.42102,34.37554,92.81428,38.4895,67.258897,59.93666,46.03034,34.62199,57.55642,11.88993542,32.6814,17.62835,32.70746,36.281,33.18184
ENSG00000050438,220.0857,117.6785,125.6009,582.8492,29.88934,136.9785,200.99016,123.9067093,590.3079,191.0288,149.5393,51.7145131,354.6753,20.07523,294.8532
ENSG00000159403,3021.212,1469.173,3455.7741,1057.50566,1373.3933,3329.9198,2582.141,3612.874,3193.5113,1444.4045,4590.741,3350.5557,2421.9815,2610.3195,5119.965
ENSG00000215455,3.93198,3,0.602095,0.5,0,2.2601,5.12903,0.5,1.63414,1.916,0.5,0,1.09323,0,0
ENSG00000126878,34.68527,27.99996,14,48.8576,31.99996,52.99995,29.9873,36.00002,13.379458,17.999958,46.00004,59.00002,86.00002,70.29221,18.99998
ENSG00000167970,106.227,310.448,248.284,18.4969,318.423,456.887,229.612,37.9471,163.846,197.464,101.98,96.3257,200.978,373.816,360.164
ENSG00000000460,193.801,0,501.4562,230.0774,222.7669,130.0392,127.9785,669.2005,291.2851,110.2097,311.0751,355.7163,209.20011,55.08046,326.7442
ENSG00000163029,2705.4831,522.9126,3156.611917,2670.38861,3639.992,1442.932,1988.408,2733.0108,2607.771,1086.5234,4655.3926,2704.34808,2534.7627,2067.7226,3426.4696
ENSG00000143006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000104549,2893.1145,562.610424,2864.20816,1201.0917,1796.9411,2214.0993,2357.197,4111.7256,3816.7292,2214.7931,2124.5855,2937.5148,1469.9509,2952.8062,1934.133
ENSG00000095574,678.882,119.009,552.729,496.49,567.316,522.615,570.551,469.544,482.948,401.597,673.878,372.349,377.949,759.739,602.239
ENSG00000076706,1752.48331,601.247645,1863.541147,449.212,1927.85,1690.2843,1612.27,1392.51653,1465.58,1491.57,2493.6328,1589.04414,1144.929798,1992.0033,2184.69
ENSG00000145833,4713.76,1985.86,7865.29378,3339.84,4962.00293,3247.02,4030.06,4604.2694,4129.89,2078.64,3365.60849,4084.99,2941.92,4229.31712,5942.49191
ENSG00000109472,955,324,919.9998,735,1659.003,1447.999,769,983.99941,1779.998,338.0002,1187,436.0004,1517.997,639.9995,1390.998
ENSG00000166224,3150.745,573.3278,2267.9147,1571.7108,1923.4736,1428.7446,2039.8561,2542.807,1683.5224,1432.8079,2577.252,1855.281,1618.8392,2122.9432,2734.086
ENSG00000257218,27.6115,15.18647,8.78147,1.69753,25.51444,9.38723,12.2155,3.60982,1.77641,3.53075,11.8286,1.67876,3.40019,9.71906,9.78736
ENSG00000004776,171.00032,95,47.00002,6.000001,278.9996,264.9999,108,104,78.00006,22,171.0003,79,106,93.00005,102
ENSG00000164334,0,0,1,0,0,0,0,0,0,0,0,1.9999982,0,0,1
ENSG00000171862,2465.86,330.725,2516.15,1566.37,1717.34,1254.4,2111.24,1941.58,1833.11,1040.71,2485.59,1612.39,1479.44,3547.09,3076.59
ENSG00000162595,32,12,11,14,15,17,14,26,15,14,17,10,25,15,33
ENSG00000196083,407.00003,79,650.2235,266.00023,263.9816205,373.00052,338.00038,523.00038,674.94567,291.99858,861.0553,458.9999,233.00015,278.00048,1143.397987
ENSG00000083635,881,102,615,323,561,451,785,630.88,729,419,483,225.918,133,358,537.845
ENSG00000175267,15.489086,2.614277136,2,3.63882,4.98574,1.52529,11.43655007,7.66865,7.335659,2,6.41307,6,3.30089,6.73039,6.35536
ENSG00000119844,3260.3328,495.8146,2819.5697,2724.2559,3450.1618,1773.2626,2843.3146,3182.4897,2720.2938,1747.8529,3801.1044,2571.3004,2207.399,2559.7991,3223.8198
ENSG00000171790,63.99996,112.00021,99,31,96.99997,100.99998,61.99998,46.99995,80.99998,32.99996,87,53,58.99998,82,62
ENSG00000131188,84,137.00044,74.00004,29,164.9998,155.00019,115,16,109,103.00002,51,52,23,111,101.00004
ENSG00000187210,1304.002,392.0003971,825.0000643,1334.002054,1539.996982,575.9998813,701.9997669,744.9999192,1022.999903,711.0002632,935.9998466,1337.000499,762.0004607,2343.001257,1465.003256
ENSG00000109466,501.9043128,190.0089149,798.1468662,692.5727746,672.286511,553.8339144,705.4186452,1181.712304,677.1639987,346.7987856,1041.482434,819.939772,757.0260281,635.2032163,1224.897343
ENSG00000005421,8.50884,8.54964,0,15.135,5.26148,0,4.4833,17.0825,0,0.0016384,10.5817,17.1651,7.59628,12.9777,3.55018
ENSG00000166855,254.64,20.3725,165.762,208.9979,192.289,122.355,259.11,215.154,192.44,144.399,157.342,221.717,117.161,202.574,255.282
ENSG00000131351,51.695774,33.6771973,79.9439,50.4316,111.66645,57.57625,49.94711,48.51137,63.1843,36.51498,29.04045,85.45936,36.62489,103.65463,31.87298
ENSG00000182712,18.5837,1.56682,18.2375,18.3588,23.451632,11.4838,14.31493,15.6288,29.6598,15.1399,30.2029,6.14887,15.295726,21.45629,16.5492
ENSG00000248751,0,6.89338,0,0.36481,12.8833,8.98004,1.35E-06,0,0.297744,0,16.0131,0,0,9.18184,4.82E-08
ENSG00000122779,2756.209,547.2502,3064.79,1461.067,3316.54,1527.87,2270.139,1937.976,3456.645,2158.11,1871.901,1494.4827,1618.812,1819.79,3166.939
ENSG00000079277,461.46314,197.9338501,465.724887,506.26932,723.59373,476.2971,614.582,414.17863,539.44298,310.27797,794.6185906,580.682,445.51684,486.5407339,554.70795
ENSG00000108055,5197.07,903.491,6610.13,3807.37,5369.04,3633.99,5173.33,4908.68,5350.7,2920.41,5438.24,4801.81,3941.48,6079.26,4831.5
ENSG00000187461,0,0,0,7.82959,0,0,0,5.72223,0,0,0,0,0,0,0
ENSG00000212721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198270,132.3616801,14.39613,90.19742145,94.69031,130.84178,60.24417,88.2649,55.82300004,121.70588,43.5785166,92.71015,75.8698574,223.31303,75.50756,70.21058
ENSG00000184743,1862.001,511.9997,1477.1416,1191.9992,1569.0013,893.6417001,1261.6565,1743.84849,1282.0027,524.9995,2637.9958,2082.0032,1929.0033,1646.0014,2381.005
ENSG00000108848,4023.39945,1140.36404,4660.16389,2942.65316,3601.56035,2472.05058,5672.25703,3286.84812,3841.38716,2844.55408,3670.45614,2535.40406,1943.16615,2937.40806,3513.42682
ENSG00000168671,0,0,7,3.000004273,3.19648742,1,0,0.710147,2.0000028,0,2,0,2,5,0
ENSG00000176105,1290.0052,331.672,1847.0423,1590.1348,1320.7831,585.1641,1574.3163,1676.5027,1198.2973,707.2659,1937.0969,1592.929,843.2964,1856.4621,2068.2766
ENSG00000121966,887.1623,363.9997,844.0004,1476.999,440.0003,944,708.9997,1349.0004,1716.999,953.9996,2093.998,1391.003,799.0002,1438.999,1734.9979
ENSG00000131943,174.89565,87.78994,140.76159,56.27418,172.0557,147.93,91.82136,91.45627,131.76764,68.45989,110.69833,64.0307,59.36772,123.76847,184.42302
ENSG00000151704,7.999996,1.35934,2,4.000001,1,5,4.40595,6,11,2,4.999998,11,11,4,4.000004
ENSG00000230873,15.99997,4,4,21.8063,25,23.7894,25,2,10,4,9,0,101.698,9,1.67603
ENSG00000212126,70.6667,5,36.6667,36,18,11,22.3333,34,17,19.6667,38,41.6667,10,28.3333,43
ENSG00000112303,75.938,11,32.8652,131.3118,43.0605,79.4751105,58.10109,95.7474157,88.9586,52.2765,179.3241,228.76567,66.77902,71.24960005,90.7151
ENSG00000063587,217.5003,93.5,172.0001,105.5,164,281,120,234.0002,202.9997,113.5,159.5,124.5,94,170.5002,252
ENSG00000167703,275.91511,221.1148,625.02384,240.89269,527.816,518.96793,343.065,342.94498,472.56612,264.66759,350.2101,357.32958,246.30691,262.5223,694.99987
ENSG00000173805,34.5,8.999999,8,1,9.5,37,14.500005,8.5,12.5,12.49996717,9.5,8.5,12.499983,8,5.499998
ENSG00000151135,294.99957,77.00003,282.000122,215.00023,131.99996,111.00004,145.99953,292.9996,172.00031,89.00005,407.99981,341.9995925,143.99998,147.99995,318.99967
ENSG00000237136,0,0,1,0,0,0,0,0,0,0,0,1,1.18295,0,0
ENSG00000160472,44,138,45,30,35,52,48,40,21,28,23,34,71,47,90
ENSG00000154864,1088.27675,193.76118,578.92427,106.46476,439.9837302,451.4749521,504.459241,1552.74946,1362.6812,253.140983,987.73084,648.08933,420.5385014,450.55604,1256.896345
ENSG00000165471,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165795,581.11365,105.641723,439.56437,366.887767,537.67592,296.79223,618.42629,250.14833,361.19879,238.6948822,600.41213,496.12299,290.33566,623.8323,263.44598
ENSG00000081760,1083.1097,1094.152141,1822.82285,980.9073,1473.15567,1055.51872,908.36442,1159.918826,1405.34264,554.30561,1385.01188,1320.74324,953.229345,758.91068,2085.59366
ENSG00000175792,1314.8327,924.7232177,2268.8615,1096.8017,1470.2453,1462.5752,1641.0186,1526.09035,1568.96098,728.79701,1692.65,1476.1579,901.8518,1473.8889,1413.1817
ENSG00000162148,174.08432,48.44939,51.98809,111.1836502,107.02279,85.02731,231.989,45.14413,83.42946,43.40134,103.57963,64.99754,139.2209,77.23592,111.352
ENSG00000174197,3790.133913,1075.92554,5629.953025,4135.892196,3623.902541,3543.336319,4429.17595,4491.341896,5122.8977,3002.282488,3968.59572,2981.50959,3554.92714,3955.57366,5229.05456
ENSG00000052749,2294.3933,1412.291091,2523.1042,1348.3535,2364.485,1764.7624,2091.7146,2274.3103,1871.0942,1029.805,1039.4,1698.66,711.4689,1927.431102,1554.9476
ENSG00000198794,23.32707,6.66555,182.88004,18.71719,58.0948,106.5615,10.165585,7.39548,72.1884,54.08562,20.48091,18.86557,62.8811,51.9995,39.86409
ENSG00000164007,1,2,2,1,0,3,3,1,1.999998,2,5,2,0,4,0
ENSG00000113889,15.99996,1,40,13,13.000001,22.99999,63,11,7,65.99994,25.99999,14,7,6.00117,8
ENSG00000198951,791.0001,241.0001342,721.0005,475.0005,1459.0003,773.9999,662.9993,485.0001,694.9998,367,547.9994,702.9996,619,905.0003,825.9992
ENSG00000100439,121.0074,16.678,26.32917,47.71271,68.86485,19.45048,58.82081,59.49445,41.1787,24.82755,57.5081,42.7139,59.17181,50.2174,107.28415
